address,amount
0xec2deFB60e0FdA7a0001140C34F2c9CCA62497fd,1.0222411482492655
0x996902f38aB1F52745d38dcD2304f6661eA8843f,1.0222411482492655
0xb88776c77463f923f05F676bA2ad4a49cC242fd4,1.0222411482492655
0xB1e1A40f9394b8d10A917bC7F625432bb1F1BA74,1.0222411482492655
0x281036929eA6d410A60F272Fc2C37a8bE456914b,1.0222411482492655
0x03Fc224aD4460861ce4046e8b8f5eDd7cFa926bc,1.0222411482492655
0x4C0D31cAC005c78f4F07EFf4348bb182E97fADD3,1.0222411482492655
0xb1598df6266dd4606Ea8C054a7D067DBedBD27c1,1.0222411482492655
0x68f4Ba4BA754356f257B369f6b1bd9b6FDADC2CE,1.0222411482492655
0xf5413283C476DEce6a3Ff89aD5221F6F585b5e0D,1.0222411482492655
0x5675BDaf19dE89C53F00e18Ae1091c5b0B598cA5,1.0222411482492655
0x6069958A28649F8B52c0B3df7bb6D964A5fD43e9,1.0222411482492655
0x8F52FcD8E44572167e607f951F7105F7cF707220,1.0222411482492655
0x47e47dc6160629140a06fC7dE6FDB79672CF1ca2,1.0222411482492655
0x9a1a2Db460aDe4375c4cCe265b7Ddb8Ab023C96B,1.0222411482492655
0xFEC97B62b690c7F54682D4E9df2eF2f3FB79B844,1.0222411482492655
0xbB25E327fc56C12F0956A02486F8d81158Abd283,1.0222411482492655
0xc97dbA5eaBE7A054abA6295Eee60a5CC2C431002,1.0222411482492655
0xC42c9f4462FF831AD45aed695b83AA08DeAD3B63,1.0222411482492655
0xa5bb3A6CC53469A633762f4cfEC6882441Cc70a6,1.0222411482492655
0x57155A41e3B6f23C480c16dfd807B38fDBa63a3E,1.0222411482492655
0xb5fFe4d39db005a43A27102e9A566D03E23E65A0,1.0222411482492655
0x49C551F8703e6Be158f02Ac1C3c667F113db5a99,1.0222411482492655
0x86c28B720d625AAeEE7De57305C8ec71eb226c0d,1.0222411482492655
0x84caaD0c118FCF2d1eB51920C90c0C7Ea3ef6004,1.0222411482492655
0xBc3A6a4338cd3eA265Ca83913934BC3799232803,1.0222411482492655
0x811A6105972f44cbd0C78236D892Ac784407F88f,1.0222411482492655
0xceF969B3C4A0cB8f1346180b37E374f10EF0ac0C,1.0222411482492655
0x6Ab6E604ee7ac35E3A039E77F508f9786eC83f62,1.0222411482492655
0x00ee54f37E1E1fC2e96FEbF87b3932667E42816E,1.0222411482492655
0xcdCd17B3A813732caa060dd7157944B821664D44,1.0222411482492655
0xc0bB319289bF83Ca76E6c88352fA13e307aCe1A6,1.0222411482492655
0x00F80cA31e05b25A411343249CBd8C205894e697,1.0222411482492655
0x5C57E53b3c74Bb9a3bD7523819766CF65337886a,1.0222411482492655
0x6AC3ad48e1585c675cB97c57c71C455b3a92b7BB,1.0222411482492655
0x1aC29Eb2b274a549912d0F46973BA5dA8cB4fc38,1.0222411482492655
0x54629C0C7c28eC643375C85964877fb5F49Ff63b,1.0222411482492655
0x9c6ADdBC6c13fCd4be2aC934810f8be17Bb7b35D,1.0222411482492655
0xA995E2c6280B2FF192f2f8B3FB67712affA19503,1.0222411482492655
0x7c1aE267e6643E9278602d994c7530bF09cD6BE3,1.0222411482492655
0x8a430cC4092aCed53510E932F3efe4F50FFC1aE6,1.0222411482492655
0xc46FB65778EbF47922989eCAa63121eA79B25d93,1.0222411482492655
0x53429ab575cC57FC483AC858eBD854411Bc337C1,1.0222411482492655
0x55FEd92F9FdbbE5b0995F5cA5a70583872Ba703c,1.0222411482492655
0x9B081Bd8A7820eBFC00b748d041060424757ed2e,1.0222411482492655
0xedC34Da1328331A842C6cC7c3cd6af5E1D419420,1.0222411482492655
0x42Fc52E270A6D03BeC7b17f3f84C3e170b3F2283,1.0222411482492655
0x44701f29034138ff90E46972deadCa453Fd61216,1.0222411482492655
0x75544c0615d9448F51B3A268F3a3d2158c5520e1,1.0222411482492655
0xa3ef4af810b1f190Eb7c16Dac0bfa57c74f6725E,1.0222411482492655
0x07F7f79dc6676D78994D59CFaD5f345CE9Cf5432,1.0222411482492655
0x711Fb49A8b11582dfbb9dd401Bf591e59560BF4b,1.0222411482492655
0x6AdCF105a694c6D90c2133d2513dd283c3e37427,1.0222411482492655
0x89Efa144838D25955db4a1f151015220a6543303,1.0222411482492655
0x7C19E6427b42acC996e7397DaB1D3CEe5d064CCB,1.0222411482492655
0x22B2B6B86dd5A5504D054C4A1D65A0ACD1a8eDff,1.0222411482492655
0x3cAADC61DBC7e99b574A2C4C01bf70FE17eB0F72,1.0222411482492655
0x5e6D1d3142233E92690A9499f32f65beB220D0A0,1.0222411482492655
0xd729c6B0f4590441472d6a7E4Bc067a9eE0994dF,1.0222411482492655
0x33744289731ac5d54deb5d948AC1A85F59E48937,1.0222411482492655
0xD55cAEaaD8650869eeA6e10858194629C6bc1Cda,1.0222411482492655
0x6484FeCBBF078Ff181f540BCd24e5a06005B580e,1.0222411482492655
0x8BEAe8dBa10f5E3CF58d69ef67B2A9D642fAA907,1.0222411482492655
0xC9105eA5A75cE1A11F32C032a78A870C2b0900E2,1.0222411482492655
0xfC49b76923E9fb63103dB54716D5A9dad5838158,1.0222411482492655
0x4Dcb3af67D70dF087621796fB8FE9B0B95407732,1.0222411482492655
0xEfE5B66955b34CCDe215392d4922b4F8f82dFd5B,1.0222411482492655
0x71E643fd96f23121C4Ebf117eE0cA77a3672A6fB,1.0222411482492655
0x03C8f429691a6E94876865EFeccfB9e8005D6ad9,1.0222411482492655
0x3b8d81704337034fe261C963EC706263eCb1F9a8,1.0222411482492655
